subj,type,item,condition,order,region,word,position,RT,logW,Wlength,Nstrokes
27,F2,1,b,SVO,1,所有,d2,288,4.44,2,14
27,F2,1,b,SVO,2,学生,na,302,3.47,2,13
27,F2,1,b,SVO,3,都,adv2,276,5.25,1,10
27,F2,1,b,SVO,4,认识,v,272,4.16,2,11
27,F2,1,b,SVO,5,这个,d1,284,4.96,2,10
27,F2,1,b,SVO,6,汉字,np,269,1.2,2,11
27,F2,1,b,SVO,7,而且,-,523,4.29,2,11
27,F2,1,b,SVO,8,会写。,-,579,3.62,2,11
27,F2,1,b,SVO,?,Y,0,2048,,,
27,F2,10,a,TSV,0,春节,d1,303,0.78,2,14
27,F2,10,a,TSV,1,晚会,np,299,2.82,2,17
27,F2,10,a,TSV,2,差不多,adv1,336,3.52,3,19
27,F2,10,a,TSV,3,各国,d2,315,1.83,2,14
27,F2,10,a,TSV,4,华人,na,306,1.42,2,8
27,F2,10,a,TSV,5,都,adv2,308,5.25,1,10
27,F2,10,a,TSV,6,会看,v,307,3.74,2,15
27,F2,10,a,TSV,7,而且,-,287,4.29,2,11
27,F2,10,a,TSV,8,会评论。,-,413,3.6,3,19
27,F2,10,a,TSV,?,N,1,1672,,,
27,F2,16,a,TSV,0,那款,d1,327,3.45,2,18
27,F2,16,a,TSV,1,汽车,np,294,3.38,2,11
27,F2,16,a,TSV,2,应该,adv1,771,4.58,2,15
27,F2,16,a,TSV,3,许多,d2,339,3.3,2,12
27,F2,16,a,TSV,4,客户,na,322,3.34,2,13
27,F2,16,a,TSV,5,都,adv2,368,5.25,1,10
27,F2,16,a,TSV,6,想买,v,365,3.53,2,19
27,F2,16,a,TSV,7,可是,-,384,4.07,2,14
27,F2,16,a,TSV,8,买不起。,-,606,1.73,3,20
27,F2,16,a,TSV,?,N,1,1487,,,
27,F2,12,a,TSV,0,那种,d1,388,3.6,2,15
27,F2,12,a,TSV,1,饼干,np,391,3.03,2,12
27,F2,12,a,TSV,2,好像,adv1,316,4.05,2,19
27,F2,12,a,TSV,3,班上,d2,324,3.24,2,13
27,F2,12,a,TSV,4,小朋友,na,329,2.66,3,15
27,F2,12,a,TSV,5,都,adv2,341,5.25,1,10
27,F2,12,a,TSV,6,吃过,v,344,3.32,2,12
27,F2,12,a,TSV,7,许多,-,358,3.3,2,12
27,F2,12,a,TSV,8,次了。,-,638,4.17,2,8
27,F2,12,a,TSV,?,N,1,1949,,,
27,F2,8,a,TSV,0,这首,d1,510,3.64,2,16
27,F2,8,a,TSV,1,唐诗,np,577,1.23,2,18
27,F2,8,a,TSV,2,恐怕,adv1,402,3.35,2,18
27,F2,8,a,TSV,3,每个,d2,398,3.94,2,10
27,F2,8,a,TSV,4,学生,na,339,3.47,2,13
27,F2,8,a,TSV,5,都,adv2,304,5.25,1,10
27,F2,8,a,TSV,6,会背,v,324,3.6,2,15
27,F2,8,a,TSV,7,但,-,308,4.83,1,7
27,F2,8,a,TSV,8,不一定,-,322,4.02,3,13
27,F2,8,a,TSV,9,能理解。,-,483,3.41,3,34
27,F2,8,a,TSV,?,Y,1,1579,,,
27,F2,2,a,TSV,0,这首,d1,311,3.64,2,16
27,F2,2,a,TSV,1,儿歌,np,257,1.51,2,16
27,F2,2,a,TSV,2,估计,adv1,284,3.24,2,11
27,F2,2,a,TSV,3,许多,d2,287,3.3,2,12
27,F2,2,a,TSV,4,孩子,na,308,4.57,2,12
27,F2,2,a,TSV,5,都,adv2,280,5.25,1,10
27,F2,2,a,TSV,6,爱听,v,290,3.11,2,17
27,F2,2,a,TSV,7,而且,-,305,4.29,2,11
27,F2,2,a,TSV,8,爱唱。,-,324,2.75,2,21
27,F2,2,a,TSV,?,Y,1,1474,,,
27,F2,15,b,SVO,0,肯定,adv1,354,4.27,2,16
27,F2,15,b,SVO,1,几位,d2,293,2.76,2,9
27,F2,15,b,SVO,2,求职者,na,239,0.48,3,26
27,F2,15,b,SVO,3,都,adv2,324,5.25,1,10
27,F2,15,b,SVO,4,想要,v,282,3.83,2,22
27,F2,15,b,SVO,5,那份,d1,309,3.47,2,12
27,F2,15,b,SVO,6,工作,np,282,4.48,2,10
27,F2,15,b,SVO,7,并且,-,305,3.64,2,11
27,F2,15,b,SVO,8,都在,-,293,3.96,2,16
27,F2,15,b,SVO,9,努力。,-,398,3.8,2,9
27,F2,15,b,SVO,?,Y,1,1049,,,
27,F2,9,b,SVO,0,大概,adv1,311,3.68,2,16
27,F2,9,b,SVO,1,很多,d2,324,4.17,2,15
27,F2,9,b,SVO,2,青年,na,297,2.51,2,14
27,F2,9,b,SVO,3,都,adv2,368,5.25,1,10
27,F2,9,b,SVO,4,喜欢,v,377,4.66,2,18
27,F2,9,b,SVO,5,那台,d1,333,3.46,2,11
27,F2,9,b,SVO,6,电脑,np,412,3.51,2,15
27,F2,9,b,SVO,7,而且,-,346,4.29,2,11
27,F2,9,b,SVO,8,会用。,-,446,3.68,2,11
27,F2,9,b,SVO,?,Y,1,1995,,,
27,F2,13,b,SVO,0,恐怕,adv1,358,3.35,2,18
27,F2,13,b,SVO,1,每个,d2,269,3.94,2,10
27,F2,13,b,SVO,2,科学家,na,250,2.89,3,27
27,F2,13,b,SVO,3,都,adv2,342,5.25,1,10
27,F2,13,b,SVO,4,碰到过,v,290,3.23,3,27
27,F2,13,b,SVO,5,这类,d1,289,3.63,2,16
27,F2,13,b,SVO,6,麻烦事,np,307,2,3,29
27,F2,13,b,SVO,7,许多,-,427,3.3,2,12
27,F2,13,b,SVO,8,次了。,-,519,4.17,2,8
27,F2,13,b,SVO,?,Y,1,1697,,,
27,F2,6,a,TSV,0,这本,d1,276,3.65,2,12
27,F2,6,a,TSV,1,小说,np,298,2.99,2,12
27,F2,6,a,TSV,2,也许,adv1,320,4.42,2,9
27,F2,6,a,TSV,3,很多,d2,263,4.17,2,15
27,F2,6,a,TSV,4,同学,na,288,3.01,2,14
27,F2,6,a,TSV,5,都,adv2,265,5.25,1,10
27,F2,6,a,TSV,6,读过,v,278,3.24,2,16
27,F2,6,a,TSV,7,不止,-,269,2.88,2,8
27,F2,6,a,TSV,8,一遍。,-,314,3.49,2,13
27,F2,6,a,TSV,?,Y,1,994,,,
27,F2,3,b,SVO,0,好像,adv1,367,4.05,2,19
27,F2,3,b,SVO,1,几位,d2,309,2.76,2,9
27,F2,3,b,SVO,2,影星,na,288,2.24,2,24
27,F2,3,b,SVO,3,都,adv2,321,5.25,1,10
27,F2,3,b,SVO,4,演过,v,298,3.23,2,20
27,F2,3,b,SVO,5,这个,d1,278,4.96,2,10
27,F2,3,b,SVO,6,角色,np,310,3.38,2,13
27,F2,3,b,SVO,7,而且,-,307,4.29,2,11
27,F2,3,b,SVO,8,演得,-,305,3.21,2,25
27,F2,3,b,SVO,9,各有特色。,-,472,3.46,4,28
27,F2,3,b,SVO,?,N,1,1267,,,
27,F2,14,a,TSV,0,这条,d1,398,3.65,2,14
27,F2,14,a,TSV,1,规定,np,278,3.12,2,16
27,F2,14,a,TSV,2,至少,adv1,305,3.83,2,10
27,F2,14,a,TSV,3,公司,d2,305,4,2,9
27,F2,14,a,TSV,4,员工,na,320,3.05,2,10
27,F2,14,a,TSV,5,都,adv2,365,5.25,1,10
27,F2,14,a,TSV,6,知道,v,402,5.29,2,20
27,F2,14,a,TSV,7,而且,-,352,4.29,2,11
27,F2,14,a,TSV,8,必须,-,412,4.29,2,14
27,F2,14,a,TSV,9,遵守。,-,695,2.88,2,21
27,F2,14,a,TSV,?,N,1,1106,,,
27,F2,4,a,TSV,0,这部,d1,375,2.73,2,17
27,F2,4,a,TSV,1,影片,np,360,2.66,2,19
27,F2,4,a,TSV,2,可能,adv1,387,4.65,2,15
27,F2,4,a,TSV,3,多数,d2,447,2.48,2,19
27,F2,4,a,TSV,4,观众,na,394,3.4,2,12
27,F2,4,a,TSV,5,都,adv2,378,5.25,1,10
27,F2,4,a,TSV,6,熟悉,v,308,3.09,2,26
27,F2,4,a,TSV,7,而且,-,358,4.29,2,11
27,F2,4,a,TSV,8,记忆犹新。,-,579,1.56,4,29
27,F2,4,a,TSV,?,Y,1,1482,,,
27,F2,11,b,SVO,0,好像,adv1,461,4.05,2,19
27,F2,11,b,SVO,1,几位,d2,349,2.76,2,9
27,F2,11,b,SVO,2,姑娘,na,360,3.58,2,18
27,F2,11,b,SVO,3,都,adv2,359,5.25,1,10
27,F2,11,b,SVO,4,买了,v,347,4.16,2,8
27,F2,11,b,SVO,5,那套,d1,333,3.46,2,16
27,F2,11,b,SVO,6,衣服,np,339,3.91,2,14
27,F2,11,b,SVO,7,却,-,292,4.13,1,7
27,F2,11,b,SVO,8,不敢穿。,-,521,3.85,3,24
27,F2,11,b,SVO,?,Y,1,840,,,
28,F2,13,b,SVO,0,恐怕,adv1,604,3.35,2,18
28,F2,13,b,SVO,1,每个,d2,590,3.94,2,10
28,F2,13,b,SVO,2,科学家,na,916,2.89,3,27
28,F2,13,b,SVO,3,都,adv2,433,5.25,1,10
28,F2,13,b,SVO,4,碰到过,v,741,3.23,3,27
28,F2,13,b,SVO,5,这类,d1,695,3.63,2,16
28,F2,13,b,SVO,6,麻烦事,np,438,2,3,29
28,F2,13,b,SVO,7,许多,-,534,3.3,2,12
28,F2,13,b,SVO,8,次了。,-,688,4.17,2,8
28,F2,13,b,SVO,?,Y,1,5421,,,
28,F2,9,b,SVO,0,大概,adv1,627,3.68,2,16
28,F2,9,b,SVO,1,很多,d2,495,4.17,2,15
28,F2,9,b,SVO,2,青年,na,622,2.51,2,14
28,F2,9,b,SVO,3,都,adv2,339,5.25,1,10
28,F2,9,b,SVO,4,喜欢,v,476,4.66,2,18
28,F2,9,b,SVO,5,那台,d1,511,3.46,2,11
28,F2,9,b,SVO,6,电脑,np,535,3.51,2,15
28,F2,9,b,SVO,7,而且,-,751,4.29,2,11
28,F2,9,b,SVO,8,会用。,-,863,3.68,2,11
28,F2,9,b,SVO,?,Y,1,2411,,,
28,F2,11,b,SVO,0,好像,adv1,465,4.05,2,19
28,F2,11,b,SVO,1,几位,d2,356,2.76,2,9
28,F2,11,b,SVO,2,姑娘,na,1030,3.58,2,18
28,F2,11,b,SVO,3,都,adv2,344,5.25,1,10
28,F2,11,b,SVO,4,买了,v,387,4.16,2,8
28,F2,11,b,SVO,5,那套,d1,266,3.46,2,16
28,F2,11,b,SVO,6,衣服,np,335,3.91,2,14
28,F2,11,b,SVO,7,却,-,284,4.13,1,7
28,F2,11,b,SVO,8,不敢穿。,-,525,3.85,3,24
28,F2,11,b,SVO,?,Y,1,1524,,,
28,F2,3,b,SVO,0,好像,adv1,373,4.05,2,19
28,F2,3,b,SVO,1,几位,d2,505,2.76,2,9
28,F2,3,b,SVO,2,影星,na,569,2.24,2,24
28,F2,3,b,SVO,3,都,adv2,381,5.25,1,10
28,F2,3,b,SVO,4,演过,v,339,3.23,2,20
28,F2,3,b,SVO,5,这个,d1,416,4.96,2,10
28,F2,3,b,SVO,6,角色,np,523,3.38,2,13
28,F2,3,b,SVO,7,而且,-,396,4.29,2,11
28,F2,3,b,SVO,8,演得,-,367,3.21,2,25
28,F2,3,b,SVO,9,各有特色。,-,467,3.46,4,28
28,F2,3,b,SVO,?,N,1,1874,,,
28,F2,16,a,TSV,0,那款,d1,1095,3.45,2,18
28,F2,16,a,TSV,1,汽车,np,478,3.38,2,11
28,F2,16,a,TSV,2,应该,adv1,355,4.58,2,15
28,F2,16,a,TSV,3,许多,d2,439,3.3,2,12
28,F2,16,a,TSV,4,客户,na,350,3.34,2,13
28,F2,16,a,TSV,5,都,adv2,317,5.25,1,10
28,F2,16,a,TSV,6,想买,v,360,3.53,2,19
28,F2,16,a,TSV,7,可是,-,371,4.07,2,14
28,F2,16,a,TSV,8,买不起。,-,566,1.73,3,20
28,F2,16,a,TSV,?,N,1,1035,,,
28,F2,10,a,TSV,0,春节,d1,730,0.78,2,14
28,F2,10,a,TSV,1,晚会,np,510,2.82,2,17
28,F2,10,a,TSV,2,差不多,adv1,552,3.52,3,19
28,F2,10,a,TSV,3,各国,d2,621,1.83,2,14
28,F2,10,a,TSV,4,华人,na,673,1.42,2,8
28,F2,10,a,TSV,5,都,adv2,345,5.25,1,10
28,F2,10,a,TSV,6,会看,v,499,3.74,2,15
28,F2,10,a,TSV,7,而且,-,320,4.29,2,11
28,F2,10,a,TSV,8,会评论。,-,486,3.6,3,19
28,F2,10,a,TSV,?,N,1,1739,,,
28,F2,8,a,TSV,0,这首,d1,432,3.64,2,16
28,F2,8,a,TSV,1,唐诗,np,393,1.23,2,18
28,F2,8,a,TSV,2,恐怕,adv1,280,3.35,2,18
28,F2,8,a,TSV,3,每个,d2,335,3.94,2,10
28,F2,8,a,TSV,4,学生,na,311,3.47,2,13
28,F2,8,a,TSV,5,都,adv2,273,5.25,1,10
28,F2,8,a,TSV,6,会背,v,246,3.6,2,15
28,F2,8,a,TSV,7,但,-,381,4.83,1,7
28,F2,8,a,TSV,8,不一定,-,269,4.02,3,13
28,F2,8,a,TSV,9,能理解。,-,345,3.41,3,34
28,F2,8,a,TSV,?,Y,1,1798,,,
28,F2,5,b,SVO,0,似乎,adv1,383,3.5,2,11
28,F2,5,b,SVO,1,不少,d2,415,3.29,2,8
28,F2,5,b,SVO,2,学者,na,474,2.27,2,16
28,F2,5,b,SVO,3,都,adv2,364,5.25,1,10
28,F2,5,b,SVO,4,厌恶,v,425,2.61,2,16
28,F2,5,b,SVO,5,这种,d1,250,4.16,2,16
28,F2,5,b,SVO,6,活动,np,306,3.45,2,15
28,F2,5,b,SVO,7,却,-,298,4.13,1,7
28,F2,5,b,SVO,8,还得,-,348,3.55,2,18
28,F2,5,b,SVO,9,参加。,-,345,3.91,2,13
28,F2,5,b,SVO,?,N,1,1136,,,
28,F2,2,a,TSV,0,这首,d1,401,3.64,2,16
28,F2,2,a,TSV,1,儿歌,np,385,1.51,2,16
28,F2,2,a,TSV,2,估计,adv1,332,3.24,2,11
28,F2,2,a,TSV,3,许多,d2,270,3.3,2,12
28,F2,2,a,TSV,4,孩子,na,294,4.57,2,12
28,F2,2,a,TSV,5,都,adv2,305,5.25,1,10
28,F2,2,a,TSV,6,爱听,v,304,3.11,2,17
28,F2,2,a,TSV,7,而且,-,314,4.29,2,11
28,F2,2,a,TSV,8,爱唱。,-,322,2.75,2,21
28,F2,2,a,TSV,?,Y,1,1680,,,
28,F2,14,a,TSV,0,这条,d1,444,3.65,2,14
28,F2,14,a,TSV,1,规定,np,379,3.12,2,16
28,F2,14,a,TSV,2,至少,adv1,339,3.83,2,10
28,F2,14,a,TSV,3,公司,d2,326,4,2,9
28,F2,14,a,TSV,4,员工,na,288,3.05,2,10
28,F2,14,a,TSV,5,都,adv2,387,5.25,1,10
28,F2,14,a,TSV,6,知道,v,702,5.29,2,20
28,F2,14,a,TSV,7,而且,-,284,4.29,2,11
28,F2,14,a,TSV,8,必须,-,360,4.29,2,14
28,F2,14,a,TSV,9,遵守。,-,407,2.88,2,21
28,F2,14,a,TSV,?,N,1,6047,,,
28,F2,1,b,SVO,0,几乎,adv1,354,3.45,2,7
28,F2,1,b,SVO,1,所有,d2,343,4.44,2,14
28,F2,1,b,SVO,2,学生,na,254,3.47,2,13
28,F2,1,b,SVO,3,都,adv2,320,5.25,1,10
28,F2,1,b,SVO,4,认识,v,417,4.16,2,11
28,F2,1,b,SVO,5,这个,d1,747,4.96,2,10
28,F2,1,b,SVO,6,汉字,np,310,1.2,2,11
28,F2,1,b,SVO,7,而且,-,360,4.29,2,11
28,F2,1,b,SVO,8,会写。,-,347,3.62,2,11
28,F2,1,b,SVO,?,Y,0,1499,,,
28,F2,7,b,SVO,0,或许,adv1,423,3.92,2,14
28,F2,7,b,SVO,1,几位,d2,313,2.76,2,9
28,F2,7,b,SVO,2,同事,na,396,3.14,2,14
28,F2,7,b,SVO,3,都,adv2,312,5.25,1,10
28,F2,7,b,SVO,4,去过,v,488,3.61,2,11
28,F2,7,b,SVO,5,那个,d1,396,4.62,2,9
28,F2,7,b,SVO,6,城市,np,400,3.52,2,14
28,F2,7,b,SVO,7,好几趟了。,-,833,3.99,4,25
28,F2,7,b,SVO,?,N,1,3755,,,
28,F2,6,a,TSV,0,这本,d1,476,3.65,2,12
28,F2,6,a,TSV,1,小说,np,460,2.99,2,12
28,F2,6,a,TSV,2,也许,adv1,326,4.42,2,9
28,F2,6,a,TSV,3,很多,d2,362,4.17,2,15
28,F2,6,a,TSV,4,同学,na,364,3.01,2,14
28,F2,6,a,TSV,5,都,adv2,349,5.25,1,10
28,F2,6,a,TSV,6,读过,v,331,3.24,2,16
28,F2,6,a,TSV,7,不止,-,333,2.88,2,8
28,F2,6,a,TSV,8,一遍。,-,457,3.49,2,13
28,F2,6,a,TSV,?,Y,1,1143,,,
28,F2,4,a,TSV,0,这部,d1,324,2.73,2,17
28,F2,4,a,TSV,1,影片,np,337,2.66,2,19
28,F2,4,a,TSV,2,可能,adv1,318,4.65,2,15
28,F2,4,a,TSV,3,多数,d2,291,2.48,2,19
28,F2,4,a,TSV,4,观众,na,358,3.4,2,12
28,F2,4,a,TSV,5,都,adv2,280,5.25,1,10
28,F2,4,a,TSV,6,熟悉,v,277,3.09,2,26
28,F2,4,a,TSV,7,而且,-,333,4.29,2,11
28,F2,4,a,TSV,8,记忆犹新。,-,456,1.56,4,29
28,F2,4,a,TSV,?,Y,1,1476,,,
28,F2,12,a,TSV,0,那种,d1,425,3.6,2,15
28,F2,12,a,TSV,1,饼干,np,390,3.03,2,12
28,F2,12,a,TSV,2,好像,adv1,334,4.05,2,19
28,F2,12,a,TSV,3,班上,d2,314,3.24,2,13
28,F2,12,a,TSV,4,小朋友,na,332,2.66,3,15
28,F2,12,a,TSV,5,都,adv2,288,5.25,1,10
28,F2,12,a,TSV,6,吃过,v,290,3.32,2,12
28,F2,12,a,TSV,7,许多,-,270,3.3,2,12
28,F2,12,a,TSV,8,次了。,-,412,4.17,2,8
28,F2,12,a,TSV,?,N,1,4008,,,
28,F2,15,b,SVO,0,肯定,adv1,615,4.27,2,16
28,F2,15,b,SVO,1,几位,d2,461,2.76,2,9
28,F2,15,b,SVO,2,求职者,na,600,0.48,3,26
28,F2,15,b,SVO,3,都,adv2,404,5.25,1,10
28,F2,15,b,SVO,4,想要,v,575,3.83,2,22
28,F2,15,b,SVO,5,那份,d1,347,3.47,2,12
28,F2,15,b,SVO,6,工作,np,383,4.48,2,10
28,F2,15,b,SVO,7,并且,-,410,3.64,2,11
28,F2,15,b,SVO,8,都在,-,1007,3.96,2,16
28,F2,15,b,SVO,9,努力。,-,865,3.8,2,9
28,F2,15,b,SVO,?,Y,1,875,,,
29,F2,4,a,TSV,0,这部,d1,359,2.73,2,17
29,F2,4,a,TSV,1,影片,np,331,2.66,2,19
29,F2,4,a,TSV,2,可能,adv1,341,4.65,2,15
29,F2,4,a,TSV,3,多数,d2,321,2.48,2,19
29,F2,4,a,TSV,4,观众,na,704,3.4,2,12
29,F2,4,a,TSV,5,都,adv2,351,5.25,1,10
29,F2,4,a,TSV,6,熟悉,v,332,3.09,2,26
29,F2,4,a,TSV,7,而且,-,354,4.29,2,11
29,F2,4,a,TSV,8,记忆犹新。,-,560,1.56,4,29
29,F2,4,a,TSV,?,Y,1,1024,,,
29,F2,9,b,SVO,0,大概,adv1,337,3.68,2,16
29,F2,9,b,SVO,1,很多,d2,297,4.17,2,15
29,F2,9,b,SVO,2,青年,na,300,2.51,2,14
29,F2,9,b,SVO,3,都,adv2,261,5.25,1,10
29,F2,9,b,SVO,4,喜欢,v,271,4.66,2,18
29,F2,9,b,SVO,5,那台,d1,343,3.46,2,11
29,F2,9,b,SVO,6,电脑,np,299,3.51,2,15
29,F2,9,b,SVO,7,而且,-,319,4.29,2,11
29,F2,9,b,SVO,8,会用。,-,512,3.68,2,11
29,F2,9,b,SVO,?,Y,1,1115,,,
29,F2,3,b,SVO,0,好像,adv1,291,4.05,2,19
29,F2,3,b,SVO,1,几位,d2,222,2.76,2,9
29,F2,3,b,SVO,2,影星,na,223,2.24,2,24
29,F2,3,b,SVO,3,都,adv2,444,5.25,1,10
29,F2,3,b,SVO,4,演过,v,440,3.23,2,20
29,F2,3,b,SVO,5,这个,d1,339,4.96,2,10
29,F2,3,b,SVO,6,角色,np,340,3.38,2,13
29,F2,3,b,SVO,7,而且,-,381,4.29,2,11
29,F2,3,b,SVO,8,演得,-,368,3.21,2,25
29,F2,3,b,SVO,9,各有特色。,-,537,3.46,4,28
29,F2,3,b,SVO,?,N,1,1218,,,
29,F2,10,a,TSV,0,春节,d1,242,0.78,2,14
29,F2,10,a,TSV,1,晚会,np,189,2.82,2,17
29,F2,10,a,TSV,2,差不多,adv1,353,3.52,3,19
29,F2,10,a,TSV,3,各国,d2,402,1.83,2,14
29,F2,10,a,TSV,4,华人,na,381,1.42,2,8
29,F2,10,a,TSV,5,都,adv2,277,5.25,1,10
29,F2,10,a,TSV,6,会看,v,295,3.74,2,15
29,F2,10,a,TSV,7,而且,-,366,4.29,2,11
29,F2,10,a,TSV,8,会评论。,-,480,3.6,3,19
29,F2,10,a,TSV,?,N,1,1182,,,
29,F2,13,b,SVO,0,恐怕,adv1,282,3.35,2,18
29,F2,13,b,SVO,1,每个,d2,315,3.94,2,10
29,F2,13,b,SVO,2,科学家,na,312,2.89,3,27
29,F2,13,b,SVO,3,都,adv2,364,5.25,1,10
29,F2,13,b,SVO,4,碰到过,v,366,3.23,3,27
29,F2,13,b,SVO,5,这类,d1,559,3.63,2,16
29,F2,13,b,SVO,6,麻烦事,np,501,2,3,29
29,F2,13,b,SVO,7,许多,-,556,3.3,2,12
29,F2,13,b,SVO,8,次了。,-,781,4.17,2,8
29,F2,13,b,SVO,?,Y,1,818,,,
29,F2,15,b,SVO,0,肯定,adv1,301,4.27,2,16
29,F2,15,b,SVO,1,几位,d2,286,2.76,2,9
29,F2,15,b,SVO,2,求职者,na,642,0.48,3,26
29,F2,15,b,SVO,3,都,adv2,406,5.25,1,10
29,F2,15,b,SVO,4,想要,v,292,3.83,2,22
29,F2,15,b,SVO,5,那份,d1,305,3.47,2,12
29,F2,15,b,SVO,6,工作,np,278,4.48,2,10
29,F2,15,b,SVO,7,并且,-,349,3.64,2,11
29,F2,15,b,SVO,8,都在,-,356,3.96,2,16
29,F2,15,b,SVO,9,努力。,-,488,3.8,2,9
29,F2,15,b,SVO,?,Y,1,1020,,,
29,F2,8,a,TSV,0,这首,d1,294,3.64,2,16
29,F2,8,a,TSV,1,唐诗,np,408,1.23,2,18
29,F2,8,a,TSV,2,恐怕,adv1,377,3.35,2,18
29,F2,8,a,TSV,3,每个,d2,326,3.94,2,10
29,F2,8,a,TSV,4,学生,na,311,3.47,2,13
29,F2,8,a,TSV,5,都,adv2,329,5.25,1,10
29,F2,8,a,TSV,6,会背,v,331,3.6,2,15
29,F2,8,a,TSV,7,但,-,313,4.83,1,7
29,F2,8,a,TSV,8,不一定,-,455,4.02,3,13
29,F2,8,a,TSV,9,能理解。,-,1145,3.41,3,34
29,F2,8,a,TSV,?,Y,1,1032,,,
29,F2,14,a,TSV,0,这条,d1,246,3.65,2,14
29,F2,14,a,TSV,1,规定,np,183,3.12,2,16
29,F2,14,a,TSV,2,至少,adv1,229,3.83,2,10
29,F2,14,a,TSV,3,公司,d2,305,4,2,9
29,F2,14,a,TSV,4,员工,na,265,3.05,2,10
29,F2,14,a,TSV,5,都,adv2,347,5.25,1,10
29,F2,14,a,TSV,6,知道,v,297,5.29,2,20
29,F2,14,a,TSV,7,而且,-,326,4.29,2,11
29,F2,14,a,TSV,8,必须,-,293,4.29,2,14
29,F2,14,a,TSV,9,遵守。,-,383,2.88,2,21
29,F2,14,a,TSV,?,N,1,938,,,
29,F2,16,a,TSV,0,那款,d1,227,3.45,2,18
29,F2,16,a,TSV,1,汽车,np,187,3.38,2,11
29,F2,16,a,TSV,2,应该,adv1,317,4.58,2,15
29,F2,16,a,TSV,3,许多,d2,348,3.3,2,12
29,F2,16,a,TSV,4,客户,na,315,3.34,2,13
29,F2,16,a,TSV,5,都,adv2,276,5.25,1,10
29,F2,16,a,TSV,6,想买,v,247,3.53,2,19
29,F2,16,a,TSV,7,可是,-,345,4.07,2,14
29,F2,16,a,TSV,8,买不起。,-,406,1.73,3,20
29,F2,16,a,TSV,?,N,1,898,,,
29,F2,1,b,SVO,0,几乎,adv1,290,3.45,2,7
29,F2,1,b,SVO,1,所有,d2,333,4.44,2,14
29,F2,1,b,SVO,2,学生,na,328,3.47,2,13
29,F2,1,b,SVO,3,都,adv2,354,5.25,1,10
29,F2,1,b,SVO,4,认识,v,294,4.16,2,11
29,F2,1,b,SVO,5,这个,d1,352,4.96,2,10
29,F2,1,b,SVO,6,汉字,np,304,1.2,2,11
29,F2,1,b,SVO,7,而且,-,326,4.29,2,11
29,F2,1,b,SVO,8,会写。,-,440,3.62,2,11
29,F2,1,b,SVO,?,Y,0,862,,,
29,F2,12,a,TSV,0,那种,d1,326,3.6,2,15
29,F2,12,a,TSV,1,饼干,np,337,3.03,2,12
29,F2,12,a,TSV,2,好像,adv1,439,4.05,2,19
29,F2,12,a,TSV,3,班上,d2,491,3.24,2,13
29,F2,12,a,TSV,4,小朋友,na,338,2.66,3,15
29,F2,12,a,TSV,5,都,adv2,343,5.25,1,10
29,F2,12,a,TSV,6,吃过,v,293,3.32,2,12
29,F2,12,a,TSV,7,许多,-,330,3.3,2,12
29,F2,12,a,TSV,8,次了。,-,360,4.17,2,8
29,F2,12,a,TSV,?,N,1,959,,,
29,F2,5,b,SVO,0,似乎,adv1,311,3.5,2,11
29,F2,5,b,SVO,1,不少,d2,287,3.29,2,8
29,F2,5,b,SVO,2,学者,na,273,2.27,2,16
29,F2,5,b,SVO,3,都,adv2,261,5.25,1,10
29,F2,5,b,SVO,4,厌恶,v,232,2.61,2,16
29,F2,5,b,SVO,5,这种,d1,404,4.16,2,16
29,F2,5,b,SVO,6,活动,np,303,3.45,2,15
29,F2,5,b,SVO,7,却,-,305,4.13,1,7
29,F2,5,b,SVO,8,还得,-,282,3.55,2,18
29,F2,5,b,SVO,9,参加。,-,445,3.91,2,13
29,F2,5,b,SVO,?,N,1,1007,,,
29,F2,6,a,TSV,0,这本,d1,225,3.65,2,12
29,F2,6,a,TSV,1,小说,np,213,2.99,2,12
29,F2,6,a,TSV,2,也许,adv1,197,4.42,2,9
29,F2,6,a,TSV,3,很多,d2,194,4.17,2,15
29,F2,6,a,TSV,4,同学,na,330,3.01,2,14
29,F2,6,a,TSV,5,都,adv2,256,5.25,1,10
29,F2,6,a,TSV,6,读过,v,202,3.24,2,16
29,F2,6,a,TSV,7,不止,-,299,2.88,2,8
29,F2,6,a,TSV,8,一遍。,-,416,3.49,2,13
29,F2,6,a,TSV,?,Y,1,1244,,,
29,F2,2,a,TSV,0,这首,d1,260,3.64,2,16
29,F2,2,a,TSV,1,儿歌,np,419,1.51,2,16
29,F2,2,a,TSV,2,估计,adv1,206,3.24,2,11
29,F2,2,a,TSV,3,许多,d2,206,3.3,2,12
29,F2,2,a,TSV,4,孩子,na,270,4.57,2,12
29,F2,2,a,TSV,5,都,adv2,246,5.25,1,10
29,F2,2,a,TSV,6,爱听,v,278,3.11,2,17
29,F2,2,a,TSV,7,而且,-,294,4.29,2,11
29,F2,2,a,TSV,8,爱唱。,-,369,2.75,2,21
29,F2,2,a,TSV,?,Y,1,724,,,
29,F2,11,b,SVO,0,好像,adv1,343,4.05,2,19
29,F2,11,b,SVO,1,几位,d2,346,2.76,2,9
29,F2,11,b,SVO,2,姑娘,na,281,3.58,2,18
29,F2,11,b,SVO,3,都,adv2,305,5.25,1,10
29,F2,11,b,SVO,4,买了,v,293,4.16,2,8
29,F2,11,b,SVO,5,那套,d1,279,3.46,2,16
