subj,exp,item,condition,order,clauseType,constituent,position,word,Q,RT,logW,logWCD,Wlength,Nstrokes
29,e2,8,d,SVO,MC,quantifier,5,都,-,216,5.25,3.80,1,10
29,e2,12,d,SVO,MC,quantifier,5,都,-,211,5.25,3.80,1,10
29,e2,16,d,SVO,MC,quantifier,5,都,-,261,5.25,3.80,1,10
29,e2,20,d,SVO,MC,quantifier,5,都,-,196,5.25,3.80,1,10
29,e2,24,d,SVO,MC,quantifier,5,也,-,246,5.12,3.79,1,3
30,e2,3,d,SVO,MC,quantifier,5,都,-,216,5.25,3.80,1,10
30,e2,7,d,SVO,MC,quantifier,5,都,-,230,5.25,3.80,1,10
30,e2,11,d,SVO,MC,quantifier,5,都,-,172,5.25,3.80,1,10
30,e2,15,d,SVO,MC,quantifier,5,都,-,251,5.25,3.80,1,10
30,e2,19,d,SVO,MC,quantifier,5,都,-,206,5.25,3.80,1,10
30,e2,23,d,SVO,MC,quantifier,5,也,-,465,5.12,3.79,1,3
31,e2,2,d,SVO,MC,quantifier,5,都,-,261,5.25,3.80,1,10
31,e2,6,d,SVO,MC,quantifier,5,都,-,339,5.25,3.80,1,10
31,e2,10,d,SVO,MC,quantifier,5,也,-,300,5.12,3.79,1,3
31,e2,14,d,SVO,MC,quantifier,5,都,-,355,5.25,3.80,1,10
31,e2,18,d,SVO,MC,quantifier,5,都,-,206,5.25,3.80,1,10
31,e2,22,d,SVO,MC,quantifier,5,都,-,684,5.25,3.80,1,10
32,e2,1,d,SVO,MC,quantifier,5,都,-,594,5.25,3.80,1,10
32,e2,5,d,SVO,MC,quantifier,5,都,-,177,5.25,3.80,1,10
32,e2,9,d,SVO,MC,quantifier,5,都,-,214,5.25,3.80,1,10
32,e2,13,d,SVO,MC,quantifier,5,都,-,405,5.25,3.80,1,10
32,e2,17,d,SVO,MC,quantifier,5,都,-,251,5.25,3.80,1,10
32,e2,21,d,SVO,MC,quantifier,5,都,-,464,5.25,3.80,1,10
33,e2,4,d,SVO,MC,quantifier,5,都,-,399,5.25,3.80,1,10
33,e2,8,d,SVO,MC,quantifier,5,都,-,380,5.25,3.80,1,10
33,e2,12,d,SVO,MC,quantifier,5,都,-,315,5.25,3.80,1,10
33,e2,16,d,SVO,MC,quantifier,5,都,-,285,5.25,3.80,1,10
33,e2,20,d,SVO,MC,quantifier,5,都,-,275,5.25,3.80,1,10
33,e2,24,d,SVO,MC,quantifier,5,也,-,645,5.12,3.79,1,3
34,e2,3,d,SVO,MC,quantifier,5,都,-,324,5.25,3.80,1,10
34,e2,7,d,SVO,MC,quantifier,5,都,-,520,5.25,3.80,1,10
34,e2,11,d,SVO,MC,quantifier,5,都,-,405,5.25,3.80,1,10
34,e2,15,d,SVO,MC,quantifier,5,都,-,250,5.25,3.80,1,10
34,e2,19,d,SVO,MC,quantifier,5,都,-,364,5.25,3.80,1,10
34,e2,23,d,SVO,MC,quantifier,5,也,-,236,5.12,3.79,1,3
35,e2,2,d,SVO,MC,quantifier,5,都,-,445,5.25,3.80,1,10
35,e2,6,d,SVO,MC,quantifier,5,都,-,340,5.25,3.80,1,10
35,e2,10,d,SVO,MC,quantifier,5,也,-,335,5.12,3.79,1,3
35,e2,14,d,SVO,MC,quantifier,5,都,-,322,5.25,3.80,1,10
35,e2,18,d,SVO,MC,quantifier,5,都,-,390,5.25,3.80,1,10
35,e2,22,d,SVO,MC,quantifier,5,都,-,419,5.25,3.80,1,10
36,e2,1,d,SVO,MC,quantifier,5,都,-,211,5.25,3.80,1,10
36,e2,5,d,SVO,MC,quantifier,5,都,-,221,5.25,3.80,1,10
36,e2,9,d,SVO,MC,quantifier,5,都,-,326,5.25,3.80,1,10
36,e2,13,d,SVO,MC,quantifier,5,都,-,260,5.25,3.80,1,10
36,e2,17,d,SVO,MC,quantifier,5,都,-,186,5.25,3.80,1,10
36,e2,21,d,SVO,MC,quantifier,5,都,-,216,5.25,3.80,1,10
37,e2,4,d,SVO,MC,quantifier,5,都,-,494,5.25,3.80,1,10
37,e2,8,d,SVO,MC,quantifier,5,都,-,461,5.25,3.80,1,10
37,e2,12,d,SVO,MC,quantifier,5,都,-,505,5.25,3.80,1,10
37,e2,16,d,SVO,MC,quantifier,5,都,-,518,5.25,3.80,1,10
37,e2,20,d,SVO,MC,quantifier,5,都,-,395,5.25,3.80,1,10
37,e2,24,d,SVO,MC,quantifier,5,也,-,456,5.12,3.79,1,3
38,e2,3,d,SVO,MC,quantifier,5,都,-,399,5.25,3.80,1,10
38,e2,7,d,SVO,MC,quantifier,5,都,-,360,5.25,3.80,1,10
38,e2,11,d,SVO,MC,quantifier,5,都,-,326,5.25,3.80,1,10
38,e2,15,d,SVO,MC,quantifier,5,都,-,380,5.25,3.80,1,10
38,e2,19,d,SVO,MC,quantifier,5,都,-,276,5.25,3.80,1,10
38,e2,23,d,SVO,MC,quantifier,5,也,-,465,5.12,3.79,1,3
39,e2,2,d,SVO,MC,quantifier,5,都,-,306,5.25,3.80,1,10
39,e2,6,d,SVO,MC,quantifier,5,都,-,241,5.25,3.80,1,10
39,e2,10,d,SVO,MC,quantifier,5,也,-,225,5.12,3.79,1,3
39,e2,14,d,SVO,MC,quantifier,5,都,-,290,5.25,3.80,1,10
39,e2,18,d,SVO,MC,quantifier,5,都,-,186,5.25,3.80,1,10
39,e2,22,d,SVO,MC,quantifier,5,都,-,285,5.25,3.80,1,10
40,e2,1,d,SVO,MC,quantifier,5,都,-,305,5.25,3.80,1,10
40,e2,5,d,SVO,MC,quantifier,5,都,-,355,5.25,3.80,1,10
40,e2,9,d,SVO,MC,quantifier,5,都,-,340,5.25,3.80,1,10
40,e2,13,d,SVO,MC,quantifier,5,都,-,489,5.25,3.80,1,10
40,e2,17,d,SVO,MC,quantifier,5,都,-,594,5.25,3.80,1,10
40,e2,21,d,SVO,MC,quantifier,5,都,-,295,5.25,3.80,1,10
41,e2,4,d,SVO,MC,quantifier,5,都,-,400,5.25,3.80,1,10
41,e2,8,d,SVO,MC,quantifier,5,都,-,445,5.25,3.80,1,10
41,e2,12,d,SVO,MC,quantifier,5,都,-,246,5.25,3.80,1,10
41,e2,16,d,SVO,MC,quantifier,5,都,-,385,5.25,3.80,1,10
41,e2,20,d,SVO,MC,quantifier,5,都,-,390,5.25,3.80,1,10
41,e2,24,d,SVO,MC,quantifier,5,也,-,309,5.12,3.79,1,3
42,e2,3,d,SVO,MC,quantifier,5,都,-,479,5.25,3.80,1,10
42,e2,7,d,SVO,MC,quantifier,5,都,-,565,5.25,3.80,1,10
42,e2,11,d,SVO,MC,quantifier,5,都,-,519,5.25,3.80,1,10
42,e2,15,d,SVO,MC,quantifier,5,都,-,440,5.25,3.80,1,10
42,e2,19,d,SVO,MC,quantifier,5,都,-,495,5.25,3.80,1,10
42,e2,23,d,SVO,MC,quantifier,5,也,-,395,5.12,3.79,1,3
43,e2,2,d,SVO,MC,quantifier,5,都,-,504,5.25,3.80,1,10
43,e2,6,d,SVO,MC,quantifier,5,都,-,383,5.25,3.80,1,10
43,e2,10,d,SVO,MC,quantifier,5,也,-,316,5.12,3.79,1,3
43,e2,14,d,SVO,MC,quantifier,5,都,-,365,5.25,3.80,1,10
43,e2,18,d,SVO,MC,quantifier,5,都,-,295,5.25,3.80,1,10
43,e2,22,d,SVO,MC,quantifier,5,都,-,275,5.25,3.80,1,10
44,e2,1,d,SVO,MC,quantifier,5,都,-,221,5.25,3.80,1,10
44,e2,5,d,SVO,MC,quantifier,5,都,-,205,5.25,3.80,1,10
44,e2,9,d,SVO,MC,quantifier,5,都,-,186,5.25,3.80,1,10
44,e2,13,d,SVO,MC,quantifier,5,都,-,197,5.25,3.80,1,10
44,e2,17,d,SVO,MC,quantifier,5,都,-,195,5.25,3.80,1,10
44,e2,21,d,SVO,MC,quantifier,5,都,-,186,5.25,3.80,1,10
45,e2,4,d,SVO,MC,quantifier,5,都,-,465,5.25,3.80,1,10
45,e2,8,d,SVO,MC,quantifier,5,都,-,185,5.25,3.80,1,10
45,e2,12,d,SVO,MC,quantifier,5,都,-,1072,5.25,3.80,1,10
45,e2,16,d,SVO,MC,quantifier,5,都,-,415,5.25,3.80,1,10
45,e2,20,d,SVO,MC,quantifier,5,都,-,454,5.25,3.80,1,10
45,e2,24,d,SVO,MC,quantifier,5,也,-,207,5.12,3.79,1,3
46,e2,3,d,SVO,MC,quantifier,5,都,-,435,5.25,3.80,1,10
46,e2,7,d,SVO,MC,quantifier,5,都,-,425,5.25,3.80,1,10
46,e2,11,d,SVO,MC,quantifier,5,都,-,394,5.25,3.80,1,10
46,e2,15,d,SVO,MC,quantifier,5,都,-,406,5.25,3.80,1,10
46,e2,19,d,SVO,MC,quantifier,5,都,-,434,5.25,3.80,1,10
46,e2,23,d,SVO,MC,quantifier,5,也,-,315,5.12,3.79,1,3
47,e2,2,d,SVO,MC,quantifier,5,都,-,395,5.25,3.80,1,10
47,e2,6,d,SVO,MC,quantifier,5,都,-,424,5.25,3.80,1,10
47,e2,10,d,SVO,MC,quantifier,5,也,-,325,5.12,3.79,1,3
47,e2,14,d,SVO,MC,quantifier,5,都,-,430,5.25,3.80,1,10
47,e2,18,d,SVO,MC,quantifier,5,都,-,490,5.25,3.80,1,10
47,e2,22,d,SVO,MC,quantifier,5,都,-,345,5.25,3.80,1,10
48,e2,1,d,SVO,MC,quantifier,5,都,-,464,5.25,3.80,1,10
48,e2,5,d,SVO,MC,quantifier,5,都,-,588,5.25,3.80,1,10
48,e2,9,d,SVO,MC,quantifier,5,都,-,428,5.25,3.80,1,10
48,e2,13,d,SVO,MC,quantifier,5,都,-,568,5.25,3.80,1,10
48,e2,17,d,SVO,MC,quantifier,5,都,-,395,5.25,3.80,1,10
48,e2,21,d,SVO,MC,quantifier,5,都,-,410,5.25,3.80,1,10
49,e2,4,d,SVO,MC,quantifier,5,都,-,377,5.25,3.80,1,10
49,e2,8,d,SVO,MC,quantifier,5,都,-,434,5.25,3.80,1,10
49,e2,12,d,SVO,MC,quantifier,5,都,-,325,5.25,3.80,1,10
49,e2,16,d,SVO,MC,quantifier,5,都,-,295,5.25,3.80,1,10
49,e2,20,d,SVO,MC,quantifier,5,都,-,295,5.25,3.80,1,10
49,e2,24,d,SVO,MC,quantifier,5,也,-,346,5.12,3.79,1,3
50,e2,3,d,SVO,MC,quantifier,5,都,-,400,5.25,3.80,1,10
50,e2,7,d,SVO,MC,quantifier,5,都,-,584,5.25,3.80,1,10
50,e2,11,d,SVO,MC,quantifier,5,都,-,350,5.25,3.80,1,10
50,e2,15,d,SVO,MC,quantifier,5,都,-,405,5.25,3.80,1,10
50,e2,19,d,SVO,MC,quantifier,5,都,-,394,5.25,3.80,1,10
50,e2,23,d,SVO,MC,quantifier,5,也,-,396,5.12,3.79,1,3
51,e2,2,d,SVO,MC,quantifier,5,都,-,246,5.25,3.80,1,10
51,e2,6,d,SVO,MC,quantifier,5,都,-,261,5.25,3.80,1,10
51,e2,10,d,SVO,MC,quantifier,5,也,-,205,5.12,3.79,1,3
51,e2,14,d,SVO,MC,quantifier,5,都,-,221,5.25,3.80,1,10
51,e2,18,d,SVO,MC,quantifier,5,都,-,320,5.25,3.80,1,10
51,e2,22,d,SVO,MC,quantifier,5,都,-,276,5.25,3.80,1,10
52,e2,1,d,SVO,MC,quantifier,5,都,-,255,5.25,3.80,1,10
52,e2,5,d,SVO,MC,quantifier,5,都,-,275,5.25,3.80,1,10
52,e2,9,d,SVO,MC,quantifier,5,都,-,285,5.25,3.80,1,10
52,e2,13,d,SVO,MC,quantifier,5,都,-,305,5.25,3.80,1,10
52,e2,17,d,SVO,MC,quantifier,5,都,-,325,5.25,3.80,1,10
52,e2,21,d,SVO,MC,quantifier,5,都,-,310,5.25,3.80,1,10
53,e2,4,d,SVO,MC,quantifier,5,都,-,415,5.25,3.80,1,10
53,e2,8,d,SVO,MC,quantifier,5,都,-,281,5.25,3.80,1,10
53,e2,12,d,SVO,MC,quantifier,5,都,-,340,5.25,3.80,1,10
53,e2,16,d,SVO,MC,quantifier,5,都,-,405,5.25,3.80,1,10
53,e2,20,d,SVO,MC,quantifier,5,都,-,350,5.25,3.80,1,10
53,e2,24,d,SVO,MC,quantifier,5,也,-,530,5.12,3.79,1,3
54,e2,3,d,SVO,MC,quantifier,5,都,-,370,5.25,3.80,1,10
54,e2,7,d,SVO,MC,quantifier,5,都,-,460,5.25,3.80,1,10
54,e2,11,d,SVO,MC,quantifier,5,都,-,1007,5.25,3.80,1,10
54,e2,15,d,SVO,MC,quantifier,5,都,-,495,5.25,3.80,1,10
54,e2,19,d,SVO,MC,quantifier,5,都,-,384,5.25,3.80,1,10
54,e2,23,d,SVO,MC,quantifier,5,也,-,379,5.12,3.79,1,3
55,e2,2,d,SVO,MC,quantifier,5,都,-,349,5.25,3.80,1,10
55,e2,6,d,SVO,MC,quantifier,5,都,-,244,5.25,3.80,1,10
55,e2,10,d,SVO,MC,quantifier,5,也,-,275,5.12,3.79,1,3
55,e2,14,d,SVO,MC,quantifier,5,都,-,410,5.25,3.80,1,10
55,e2,18,d,SVO,MC,quantifier,5,都,-,286,5.25,3.80,1,10
55,e2,22,d,SVO,MC,quantifier,5,都,-,360,5.25,3.80,1,10
56,e2,1,d,SVO,MC,quantifier,5,都,-,335,5.25,3.80,1,10
56,e2,5,d,SVO,MC,quantifier,5,都,-,315,5.25,3.80,1,10
56,e2,9,d,SVO,MC,quantifier,5,都,-,554,5.25,3.80,1,10
56,e2,13,d,SVO,MC,quantifier,5,都,-,345,5.25,3.80,1,10
56,e2,17,d,SVO,MC,quantifier,5,都,-,301,5.25,3.80,1,10
56,e2,21,d,SVO,MC,quantifier,5,都,-,454,5.25,3.80,1,10
57,e2,4,d,SVO,MC,quantifier,5,都,-,504,5.25,3.80,1,10
57,e2,8,d,SVO,MC,quantifier,5,都,-,639,5.25,3.80,1,10
57,e2,12,d,SVO,MC,quantifier,5,都,-,704,5.25,3.80,1,10
57,e2,16,d,SVO,MC,quantifier,5,都,-,560,5.25,3.80,1,10
57,e2,20,d,SVO,MC,quantifier,5,都,-,693,5.25,3.80,1,10
57,e2,24,d,SVO,MC,quantifier,5,也,-,680,5.12,3.79,1,3
58,e2,3,d,SVO,MC,quantifier,5,都,-,375,5.25,3.80,1,10
58,e2,7,d,SVO,MC,quantifier,5,都,-,246,5.25,3.80,1,10
58,e2,11,d,SVO,MC,quantifier,5,都,-,281,5.25,3.80,1,10
58,e2,15,d,SVO,MC,quantifier,5,都,-,296,5.25,3.80,1,10
58,e2,19,d,SVO,MC,quantifier,5,都,-,310,5.25,3.80,1,10
58,e2,23,d,SVO,MC,quantifier,5,也,-,344,5.12,3.79,1,3
60,e2,1,d,SVO,MC,quantifier,5,都,-,253,5.25,3.80,1,10
60,e2,5,d,SVO,MC,quantifier,5,都,-,308,5.25,3.80,1,10
60,e2,9,d,SVO,MC,quantifier,5,都,-,251,5.25,3.80,1,10
60,e2,13,d,SVO,MC,quantifier,5,都,-,308,5.25,3.80,1,10
60,e2,17,d,SVO,MC,quantifier,5,都,-,393,5.25,3.80,1,10
60,e2,21,d,SVO,MC,quantifier,5,都,-,272,5.25,3.80,1,10
61,e2,4,d,SVO,MC,quantifier,5,都,-,233,5.25,3.80,1,10
61,e2,8,d,SVO,MC,quantifier,5,都,-,251,5.25,3.80,1,10
61,e2,12,d,SVO,MC,quantifier,5,都,-,275,5.25,3.80,1,10
61,e2,16,d,SVO,MC,quantifier,5,都,-,305,5.25,3.80,1,10
61,e2,20,d,SVO,MC,quantifier,5,都,-,242,5.25,3.80,1,10
61,e2,24,d,SVO,MC,quantifier,5,也,-,261,5.12,3.79,1,3
62,e2,3,d,SVO,MC,quantifier,5,都,-,319,5.25,3.80,1,10
62,e2,7,d,SVO,MC,quantifier,5,都,-,443,5.25,3.80,1,10
62,e2,11,d,SVO,MC,quantifier,5,都,-,481,5.25,3.80,1,10
62,e2,15,d,SVO,MC,quantifier,5,都,-,936,5.25,3.80,1,10
62,e2,19,d,SVO,MC,quantifier,5,都,-,406,5.25,3.80,1,10
62,e2,23,d,SVO,MC,quantifier,5,也,-,319,5.12,3.79,1,3
63,e2,2,d,SVO,MC,quantifier,5,都,-,843,5.25,3.80,1,10
63,e2,6,d,SVO,MC,quantifier,5,都,-,391,5.25,3.80,1,10
63,e2,10,d,SVO,MC,quantifier,5,也,-,687,5.12,3.79,1,3
63,e2,14,d,SVO,MC,quantifier,5,都,-,532,5.25,3.80,1,10
63,e2,18,d,SVO,MC,quantifier,5,都,-,558,5.25,3.80,1,10
63,e2,22,d,SVO,MC,quantifier,5,都,-,658,5.25,3.80,1,10
64,e2,1,d,SVO,MC,quantifier,5,都,-,275,5.25,3.80,1,10
64,e2,5,d,SVO,MC,quantifier,5,都,-,299,5.25,3.80,1,10
64,e2,9,d,SVO,MC,quantifier,5,都,-,266,5.25,3.80,1,10
64,e2,13,d,SVO,MC,quantifier,5,都,-,319,5.25,3.80,1,10
64,e2,17,d,SVO,MC,quantifier,5,都,-,300,5.25,3.80,1,10
64,e2,21,d,SVO,MC,quantifier,5,都,-,329,5.25,3.80,1,10
65,e2,4,d,SVO,MC,quantifier,5,都,-,305,5.25,3.80,1,10
65,e2,8,d,SVO,MC,quantifier,5,都,-,274,5.25,3.80,1,10
65,e2,12,d,SVO,MC,quantifier,5,都,-,254,5.25,3.80,1,10
65,e2,16,d,SVO,MC,quantifier,5,都,-,371,5.25,3.80,1,10
65,e2,20,d,SVO,MC,quantifier,5,都,-,277,5.25,3.80,1,10
65,e2,24,d,SVO,MC,quantifier,5,也,-,332,5.12,3.79,1,3
66,e2,3,d,SVO,MC,quantifier,5,都,-,418,5.25,3.80,1,10
66,e2,7,d,SVO,MC,quantifier,5,都,-,1079,5.25,3.80,1,10
66,e2,11,d,SVO,MC,quantifier,5,都,-,324,5.25,3.80,1,10
66,e2,15,d,SVO,MC,quantifier,5,都,-,255,5.25,3.80,1,10
66,e2,19,d,SVO,MC,quantifier,5,都,-,308,5.25,3.80,1,10
66,e2,23,d,SVO,MC,quantifier,5,也,-,283,5.12,3.79,1,3
67,e2,2,d,SVO,MC,quantifier,5,都,-,219,5.25,3.80,1,10
67,e2,6,d,SVO,MC,quantifier,5,都,-,595,5.25,3.80,1,10
67,e2,10,d,SVO,MC,quantifier,5,也,-,413,5.12,3.79,1,3
67,e2,14,d,SVO,MC,quantifier,5,都,-,221,5.25,3.80,1,10
67,e2,18,d,SVO,MC,quantifier,5,都,-,412,5.25,3.80,1,10
67,e2,22,d,SVO,MC,quantifier,5,都,-,254,5.25,3.80,1,10
68,e2,1,d,SVO,MC,quantifier,5,都,-,344,5.25,3.80,1,10
68,e2,5,d,SVO,MC,quantifier,5,都,-,446,5.25,3.80,1,10
68,e2,9,d,SVO,MC,quantifier,5,都,-,567,5.25,3.80,1,10
68,e2,13,d,SVO,MC,quantifier,5,都,-,310,5.25,3.80,1,10
68,e2,17,d,SVO,MC,quantifier,5,都,-,837,5.25,3.80,1,10
68,e2,21,d,SVO,MC,quantifier,5,都,-,1694,5.25,3.80,1,10
69,e2,4,d,SVO,MC,quantifier,5,都,-,492,5.25,3.80,1,10
69,e2,8,d,SVO,MC,quantifier,5,都,-,335,5.25,3.80,1,10
69,e2,12,d,SVO,MC,quantifier,5,都,-,449,5.25,3.80,1,10
69,e2,16,d,SVO,MC,quantifier,5,都,-,499,5.25,3.80,1,10
69,e2,20,d,SVO,MC,quantifier,5,都,-,291,5.25,3.80,1,10
69,e2,24,d,SVO,MC,quantifier,5,也,-,413,5.12,3.79,1,3
70,e2,3,d,SVO,MC,quantifier,5,都,-,555,5.25,3.80,1,10
70,e2,7,d,SVO,MC,quantifier,5,都,-,507,5.25,3.80,1,10
70,e2,11,d,SVO,MC,quantifier,5,都,-,669,5.25,3.80,1,10
70,e2,15,d,SVO,MC,quantifier,5,都,-,463,5.25,3.80,1,10
70,e2,19,d,SVO,MC,quantifier,5,都,-,408,5.25,3.80,1,10
70,e2,23,d,SVO,MC,quantifier,5,也,-,343,5.12,3.79,1,3
71,e2,2,d,SVO,MC,quantifier,5,都,-,599,5.25,3.80,1,10
71,e2,6,d,SVO,MC,quantifier,5,都,-,251,5.25,3.80,1,10
71,e2,10,d,SVO,MC,quantifier,5,也,-,248,5.12,3.79,1,3
71,e2,14,d,SVO,MC,quantifier,5,都,-,432,5.25,3.80,1,10
71,e2,18,d,SVO,MC,quantifier,5,都,-,296,5.25,3.80,1,10
71,e2,22,d,SVO,MC,quantifier,5,都,-,626,5.25,3.80,1,10
72,e2,1,d,SVO,MC,quantifier,5,都,-,410,5.25,3.80,1,10
72,e2,5,d,SVO,MC,quantifier,5,都,-,652,5.25,3.80,1,10
72,e2,9,d,SVO,MC,quantifier,5,都,-,372,5.25,3.80,1,10
72,e2,13,d,SVO,MC,quantifier,5,都,-,457,5.25,3.80,1,10
72,e2,17,d,SVO,MC,quantifier,5,都,-,366,5.25,3.80,1,10
72,e2,21,d,SVO,MC,quantifier,5,都,-,442,5.25,3.80,1,10
1,e2,4,d,SVO,MC,main-V1,6,厌倦,-,455,2.87,2.76,2,16
1,e2,8,d,SVO,MC,main-V1,6,善于,-,510,2.46,2.41,2,15
1,e2,12,d,SVO,MC,main-V1,6,推崇,-,450,1.46,1.43,2,22
1,e2,16,d,SVO,MC,main-V1,6,避免,-,544,2.95,2.88,2,23
1,e2,20,d,SVO,MC,main-V1,6,注重,-,400,2.13,2.10,2,17
1,e2,24,d,SVO,MC,main-V1,6,负责,-,409,3.61,3.35,2,14
2,e2,3,d,SVO,MC,main-V1,6,同意,-,385,3.76,3.46,2,19
2,e2,7,d,SVO,MC,main-V1,6,致力,-,359,2.23,2.19,2,12
2,e2,11,d,SVO,MC,main-V1,6,倡导,-,431,1.43,1.40,2,16
2,e2,15,d,SVO,MC,main-V1,6,不喜,-,435,4.01,4.01,2,16
2,e2,19,d,SVO,MC,main-V1,6,关注,-,450,3.14,3.00,2,14
2,e2,23,d,SVO,MC,main-V1,6,喜欢,-,490,4.66,3.77,2,18
3,e2,2,d,SVO,MC,main-V1,6,喜爱,-,366,2.68,2.58,2,22
3,e2,6,d,SVO,MC,main-V1,6,期待,-,290,3.24,3.09,2,21
3,e2,10,d,SVO,MC,main-V1,6,乐于,-,380,2.15,2.10,2,8
3,e2,14,d,SVO,MC,main-V1,6,注意,-,230,3.85,3.55,2,21
3,e2,18,d,SVO,MC,main-V1,6,愿意,-,529,3.96,3.59,2,27
3,e2,22,d,SVO,MC,main-V1,6,乐意,-,375,3.24,3.13,2,18
4,e2,1,d,SVO,MC,main-V1,6,敢于,-,246,1.93,1.89,2,14
4,e2,5,d,SVO,MC,main-V1,6,习惯,-,231,3.35,3.21,2,14
4,e2,9,d,SVO,MC,main-V1,6,提倡,-,290,1.69,1.67,2,22
4,e2,13,d,SVO,MC,main-V1,6,支持,-,251,3.58,3.31,2,13
4,e2,17,d,SVO,MC,main-V1,6,鼓励,-,288,2.80,2.73,2,20
4,e2,21,d,SVO,MC,main-V1,6,热衷,-,246,2.22,2.18,2,20
5,e2,4,d,SVO,MC,main-V1,6,厌倦,-,301,2.87,2.76,2,16
5,e2,8,d,SVO,MC,main-V1,6,善于,-,290,2.46,2.41,2,15
5,e2,12,d,SVO,MC,main-V1,6,推崇,-,340,1.46,1.43,2,22
5,e2,16,d,SVO,MC,main-V1,6,避免,-,265,2.95,2.88,2,23
5,e2,20,d,SVO,MC,main-V1,6,注重,-,424,2.13,2.10,2,17
5,e2,24,d,SVO,MC,main-V1,6,负责,-,459,3.61,3.35,2,14
6,e2,3,d,SVO,MC,main-V1,6,同意,-,226,3.76,3.46,2,19
6,e2,7,d,SVO,MC,main-V1,6,致力,-,230,2.23,2.19,2,12
6,e2,11,d,SVO,MC,main-V1,6,倡导,-,240,1.43,1.40,2,16
6,e2,15,d,SVO,MC,main-V1,6,不喜,-,221,4.01,4.01,2,16
6,e2,19,d,SVO,MC,main-V1,6,关注,-,346,3.14,3.00,2,14
6,e2,23,d,SVO,MC,main-V1,6,喜欢,-,190,4.66,3.77,2,18
7,e2,2,d,SVO,MC,main-V1,6,喜爱,-,599,2.68,2.58,2,22
7,e2,6,d,SVO,MC,main-V1,6,期待,-,370,3.24,3.09,2,21
7,e2,10,d,SVO,MC,main-V1,6,乐于,-,471,2.15,2.10,2,8
7,e2,14,d,SVO,MC,main-V1,6,注意,-,391,3.85,3.55,2,21
7,e2,18,d,SVO,MC,main-V1,6,愿意,-,412,3.96,3.59,2,27
7,e2,22,d,SVO,MC,main-V1,6,乐意,-,415,3.24,3.13,2,18
8,e2,1,d,SVO,MC,main-V1,6,敢于,-,221,1.93,1.89,2,14
8,e2,5,d,SVO,MC,main-V1,6,习惯,-,376,3.35,3.21,2,14
8,e2,9,d,SVO,MC,main-V1,6,提倡,-,360,1.69,1.67,2,22
8,e2,13,d,SVO,MC,main-V1,6,支持,-,385,3.58,3.31,2,13
8,e2,17,d,SVO,MC,main-V1,6,鼓励,-,380,2.80,2.73,2,20
8,e2,21,d,SVO,MC,main-V1,6,热衷,-,324,2.22,2.18,2,20
9,e2,4,d,SVO,MC,main-V1,6,厌倦,-,290,2.87,2.76,2,16
9,e2,8,d,SVO,MC,main-V1,6,善于,-,260,2.46,2.41,2,15
9,e2,12,d,SVO,MC,main-V1,6,推崇,-,236,1.46,1.43,2,22
9,e2,16,d,SVO,MC,main-V1,6,避免,-,261,2.95,2.88,2,23
9,e2,20,d,SVO,MC,main-V1,6,注重,-,216,2.13,2.10,2,17
9,e2,24,d,SVO,MC,main-V1,6,负责,-,241,3.61,3.35,2,14
10,e2,3,d,SVO,MC,main-V1,6,同意,-,330,3.76,3.46,2,19
10,e2,7,d,SVO,MC,main-V1,6,致力,-,304,2.23,2.19,2,12
10,e2,11,d,SVO,MC,main-V1,6,倡导,-,485,1.43,1.40,2,16
10,e2,15,d,SVO,MC,main-V1,6,不喜,-,390,4.01,4.01,2,16
10,e2,19,d,SVO,MC,main-V1,6,关注,-,335,3.14,3.00,2,14
10,e2,23,d,SVO,MC,main-V1,6,喜欢,-,320,4.66,3.77,2,18
11,e2,2,d,SVO,MC,main-V1,6,喜爱,-,216,2.68,2.58,2,22
11,e2,6,d,SVO,MC,main-V1,6,期待,-,370,3.24,3.09,2,21
11,e2,10,d,SVO,MC,main-V1,6,乐于,-,415,2.15,2.10,2,8
11,e2,14,d,SVO,MC,main-V1,6,注意,-,436,3.85,3.55,2,21
11,e2,18,d,SVO,MC,main-V1,6,愿意,-,415,3.96,3.59,2,27
11,e2,22,d,SVO,MC,main-V1,6,乐意,-,315,3.24,3.13,2,18
12,e2,1,d,SVO,MC,main-V1,6,敢于,-,321,1.93,1.89,2,14
12,e2,5,d,SVO,MC,main-V1,6,习惯,-,624,3.35,3.21,2,14
12,e2,9,d,SVO,MC,main-V1,6,提倡,-,455,1.69,1.67,2,22
12,e2,13,d,SVO,MC,main-V1,6,支持,-,226,3.58,3.31,2,13
12,e2,17,d,SVO,MC,main-V1,6,鼓励,-,300,2.80,2.73,2,20
12,e2,21,d,SVO,MC,main-V1,6,热衷,-,285,2.22,2.18,2,20
13,e2,4,d,SVO,MC,main-V1,6,厌倦,-,534,2.87,2.76,2,16
13,e2,8,d,SVO,MC,main-V1,6,善于,-,374,2.46,2.41,2,15
13,e2,12,d,SVO,MC,main-V1,6,推崇,-,310,1.46,1.43,2,22
13,e2,16,d,SVO,MC,main-V1,6,避免,-,370,2.95,2.88,2,23
13,e2,20,d,SVO,MC,main-V1,6,注重,-,460,2.13,2.10,2,17
13,e2,24,d,SVO,MC,main-V1,6,负责,-,395,3.61,3.35,2,14
14,e2,3,d,SVO,MC,main-V1,6,同意,-,379,3.76,3.46,2,19
