subj,exp,item,condition,order,clauseType,position,word,Q,RT,logW,logWCD,Wlength,Nstrokes
52,e4,19,b,SVO,RC,11,因为,-,161,4.78,3.79,2,10
52,e4,19,b,SVO,RC,12,心系,-,320,2.17,2.17,2,11
52,e4,19,b,SVO,RC,13,百姓。,-,297,2.13,2,2,14
52,e4,19,b,SVO,RC,?,N,1,2105,,,,
52,e4,20,c,TSV,MC,0,这种,-,468,4.16,3.69,2,16
52,e4,20,c,TSV,MC,1,思维,-,169,2.56,2.44,2,20
52,e4,20,c,TSV,MC,2,能力,-,213,3.62,3.28,2,12
52,e4,20,c,TSV,MC,3,注重,-,164,2.13,2.1,2,17
52,e4,20,c,TSV,MC,4,实践,-,153,2.18,2.12,2,20
52,e4,20,c,TSV,MC,5,的,-,164,6.23,3.8,1,8
52,e4,20,c,TSV,MC,6,人,-,152,5.29,3.8,1,2
52,e4,20,c,TSV,MC,7,通常,-,161,3.36,3.22,2,21
52,e4,20,c,TSV,MC,8,都,-,155,5.25,3.8,1,10
52,e4,20,c,TSV,MC,9,注重,-,200,2.13,2.1,2,17
52,e4,20,c,TSV,MC,10,培养,-,192,2.54,2.47,2,20
52,e4,20,c,TSV,MC,11,而且,-,268,4.29,3.71,2,11
52,e4,20,c,TSV,MC,12,看重,-,170,2.15,2.11,2,18
52,e4,20,c,TSV,MC,13,经验。,-,1122,3.17,3.03,2,18
52,e4,20,c,TSV,MC,?,Y,1,1569,,,,
52,e4,21,a,TSV,RC,0,这款,-,518,3.63,3.63,2,19
52,e4,21,a,TSV,RC,1,网络,-,145,2.99,2.76,2,15
52,e4,21,a,TSV,RC,2,游戏,-,172,3.76,3.34,2,18
52,e4,21,a,TSV,RC,3,热衷,-,143,2.22,2.18,2,20
52,e4,21,a,TSV,RC,4,追逐,-,168,2.38,2.29,2,19
52,e4,21,a,TSV,RC,5,的,-,145,6.23,3.8,1,8
52,e4,21,a,TSV,RC,6,人,-,136,5.29,3.8,1,2
52,e4,21,a,TSV,RC,7,通常,-,162,3.36,3.22,2,21
52,e4,21,a,TSV,RC,8,都,-,148,5.25,3.8,1,10
52,e4,21,a,TSV,RC,9,热衷,-,212,2.22,2.18,2,20
52,e4,21,a,TSV,RC,10,电玩,-,514,2.34,2.34,2,13
52,e4,21,a,TSV,RC,11,而且,-,243,4.29,3.71,2,11
52,e4,21,a,TSV,RC,12,喜欢,-,160,4.66,3.77,2,18
52,e4,21,a,TSV,RC,13,联机。,-,717,1.11,0.85,2,18
52,e4,21,a,TSV,RC,?,N,1,3408,,,,
52,e4,22,b,SVO,RC,0,乐意,-,740,3.24,3.13,2,18
52,e4,22,b,SVO,RC,1,使用,-,348,3.48,3.25,2,13
52,e4,22,b,SVO,RC,2,这项,-,360,2.44,2.37,2,16
52,e4,22,b,SVO,RC,3,预约,-,302,2.83,2.67,2,16
52,e4,22,b,SVO,RC,4,服务,-,374,3.38,3.17,2,13
52,e4,22,b,SVO,RC,5,的,-,180,6.23,3.8,1,8
52,e4,22,b,SVO,RC,6,人,-,124,5.29,3.8,1,2
52,e4,22,b,SVO,RC,7,通常,-,164,3.36,3.22,2,21
52,e4,22,b,SVO,RC,8,都,-,148,5.25,3.8,1,10
52,e4,22,b,SVO,RC,9,乐意,-,329,3.24,3.13,2,18
52,e4,22,b,SVO,RC,10,上网,-,355,2.51,2.42,2,9
52,e4,22,b,SVO,RC,11,因为,-,314,4.78,3.79,2,10
52,e4,22,b,SVO,RC,12,觉得,-,339,4.71,3.78,2,20
52,e4,22,b,SVO,RC,13,高效。,-,966,1.82,1.68,2,20
52,e4,22,b,SVO,RC,?,Y,1,5185,,,,
52,e4,23,c,TSV,MC,0,这款,-,416,3.63,3.63,2,19
52,e4,23,c,TSV,MC,1,民族,-,292,2.41,2.25,2,16
52,e4,23,c,TSV,MC,2,配饰,-,144,1.61,1.34,2,18
52,e4,23,c,TSV,MC,3,喜欢,-,138,4.66,3.77,2,18
52,e4,23,c,TSV,MC,4,藏袍,-,152,1.79,1.79,2,27
52,e4,23,c,TSV,MC,5,的,-,147,6.23,3.8,1,8
52,e4,23,c,TSV,MC,6,人,-,198,5.29,3.8,1,2
52,e4,23,c,TSV,MC,7,通常,-,182,3.36,3.22,2,21
52,e4,23,c,TSV,MC,8,也,-,387,5.12,3.79,1,3
52,e4,23,c,TSV,MC,9,喜欢,-,173,4.66,3.77,2,18
52,e4,23,c,TSV,MC,10,佩戴,-,178,1.63,1.56,2,25
52,e4,23,c,TSV,MC,11,并且,-,181,3.64,3.33,2,11
52,e4,23,c,TSV,MC,12,酷爱,-,330,1.4,1.4,2,24
52,e4,23,c,TSV,MC,13,旅游。,-,292,2.67,2.56,2,22
52,e4,23,c,TSV,MC,?,N,1,1285,,,,
52,e4,24,a,TSV,RC,0,这款,-,508,3.63,3.63,2,19
52,e4,24,a,TSV,RC,1,高端,-,144,0,0,2,24
52,e4,24,a,TSV,RC,2,产品,-,133,2.94,2.68,2,15
52,e4,24,a,TSV,RC,3,负责,-,129,3.61,3.35,2,14
52,e4,24,a,TSV,RC,4,销售,-,134,2.79,2.62,2,23
52,e4,24,a,TSV,RC,5,的,-,138,6.23,3.8,1,8
52,e4,24,a,TSV,RC,6,人,-,125,5.29,3.8,1,2
52,e4,24,a,TSV,RC,7,同样,-,133,3.47,3.3,2,16
52,e4,24,a,TSV,RC,8,也,-,132,5.12,3.79,1,3
52,e4,24,a,TSV,RC,9,负责,-,135,3.61,3.35,2,14
52,e4,24,a,TSV,RC,10,售后,-,148,0.48,0.3,2,17
52,e4,24,a,TSV,RC,11,以便,-,176,2.52,2.48,2,13
52,e4,24,a,TSV,RC,12,建立,-,180,3.13,3,2,13
52,e4,24,a,TSV,RC,13,口碑。,-,164,1.38,1.36,2,16
52,e4,24,a,TSV,RC,?,Y,1,2005,,,,
53,e4,1,c,TSV,MC,0,这项,-,312,2.44,2.37,2,16
53,e4,1,c,TSV,MC,1,极限,-,269,2.47,2.37,2,15
53,e4,1,c,TSV,MC,2,运动,-,207,3.28,3.04,2,13
53,e4,1,c,TSV,MC,3,敢于,-,210,1.93,1.89,2,14
53,e4,1,c,TSV,MC,4,冒险,-,206,3.25,3.08,2,18
53,e4,1,c,TSV,MC,5,的,-,170,6.23,3.8,1,8
53,e4,1,c,TSV,MC,6,人,-,222,5.29,3.8,1,2
53,e4,1,c,TSV,MC,7,通常,-,180,3.36,3.22,2,21
53,e4,1,c,TSV,MC,8,都,-,176,5.25,3.8,1,10
53,e4,1,c,TSV,MC,9,敢于,-,194,1.93,1.89,2,14
53,e4,1,c,TSV,MC,10,参加,-,209,3.91,3.5,2,13
53,e4,1,c,TSV,MC,11,而且,-,290,4.29,3.71,2,11
53,e4,1,c,TSV,MC,12,玩得,-,308,3.25,3.25,2,19
53,e4,1,c,TSV,MC,13,尽兴。,-,363,2.1,2.05,2,12
53,e4,1,c,TSV,MC,?,Y,1,1656,,,,
53,e4,2,a,TSV,RC,0,这项,-,348,2.44,2.37,2,16
53,e4,2,a,TSV,RC,1,创意,-,360,2.77,2.53,2,19
53,e4,2,a,TSV,RC,2,展览,-,319,2.4,2.2,2,19
53,e4,2,a,TSV,RC,3,喜爱,-,422,2.68,2.58,2,22
53,e4,2,a,TSV,RC,4,参观,-,345,2.68,2.54,2,14
53,e4,2,a,TSV,RC,5,的,-,328,6.23,3.8,1,8
53,e4,2,a,TSV,RC,6,人,-,349,5.29,3.8,1,2
53,e4,2,a,TSV,RC,7,大多,-,404,2.31,2.27,2,9
53,e4,2,a,TSV,RC,8,都,-,399,5.25,3.8,1,10
53,e4,2,a,TSV,RC,9,喜爱,-,437,2.68,2.58,2,22
53,e4,2,a,TSV,RC,10,艺术,-,503,3.16,2.91,2,9
53,e4,2,a,TSV,RC,11,而且,-,391,4.29,3.71,2,11
53,e4,2,a,TSV,RC,12,痴迷,-,392,2.17,2.16,2,22
53,e4,2,a,TSV,RC,13,时尚。,-,508,3.05,2.65,2,15
53,e4,2,a,TSV,RC,?,Y,1,1521,,,,
53,e4,3,b,SVO,RC,0,同意,-,386,3.76,3.46,2,19
53,e4,3,b,SVO,RC,1,实施,-,374,2.62,2.53,2,17
53,e4,3,b,SVO,RC,2,这项,-,484,2.44,2.37,2,16
53,e4,3,b,SVO,RC,3,新锐,-,387,0.6,0.6,2,25
53,e4,3,b,SVO,RC,4,计划,-,471,3.96,3.53,2,10
53,e4,3,b,SVO,RC,5,的,-,405,6.23,3.8,1,8
53,e4,3,b,SVO,RC,6,人,-,405,5.29,3.8,1,2
53,e4,3,b,SVO,RC,7,通常,-,529,3.36,3.22,2,21
53,e4,3,b,SVO,RC,8,都,-,415,5.25,3.8,1,10
53,e4,3,b,SVO,RC,9,同意,-,395,3.76,3.46,2,19
53,e4,3,b,SVO,RC,10,新政,-,401,0.9,0.9,2,22
53,e4,3,b,SVO,RC,11,而且,-,434,4.29,3.71,2,11
53,e4,3,b,SVO,RC,12,坚信,-,421,2.6,2.52,2,16
53,e4,3,b,SVO,RC,13,有益。,-,492,2.23,2.21,2,16
53,e4,3,b,SVO,RC,?,N,1,2311,,,,
53,e4,4,c,TSV,MC,0,这门,-,434,3.64,3.64,2,10
53,e4,4,c,TSV,MC,1,古老,-,393,2.78,2.63,2,11
53,e4,4,c,TSV,MC,2,手艺,-,408,2.12,2.07,2,8
53,e4,4,c,TSV,MC,3,厌倦,-,454,2.87,2.76,2,16
53,e4,4,c,TSV,MC,4,传统,-,469,3.1,2.93,2,15
53,e4,4,c,TSV,MC,5,的,-,649,6.23,3.8,1,8
53,e4,4,c,TSV,MC,6,人,-,459,5.29,3.8,1,2
53,e4,4,c,TSV,MC,7,大多,-,499,2.31,2.27,2,9
53,e4,4,c,TSV,MC,8,都,-,396,5.25,3.8,1,10
53,e4,4,c,TSV,MC,9,厌倦,-,358,2.87,2.76,2,16
53,e4,4,c,TSV,MC,10,学习,-,373,3.38,3.14,2,11
53,e4,4,c,TSV,MC,11,而且,-,388,4.29,3.71,2,11
53,e4,4,c,TSV,MC,12,难守,-,421,2.24,2.24,2,16
53,e4,4,c,TSV,MC,13,初心。,-,449,2.17,2.17,2,11
53,e4,4,c,TSV,MC,?,Y,1,2244,,,,
53,e4,5,a,TSV,RC,0,这款,-,469,3.63,3.63,2,19
53,e4,5,a,TSV,RC,1,草药,-,247,1.99,1.81,2,18
53,e4,5,a,TSV,RC,2,饮料,-,261,2.97,2.82,2,17
53,e4,5,a,TSV,RC,3,习惯,-,209,3.35,3.21,2,14
53,e4,5,a,TSV,RC,4,饮用,-,187,1.49,1.36,2,12
53,e4,5,a,TSV,RC,5,的,-,204,6.23,3.8,1,8
53,e4,5,a,TSV,RC,6,人,-,208,5.29,3.8,1,2
53,e4,5,a,TSV,RC,7,通常,-,190,3.36,3.22,2,21
53,e4,5,a,TSV,RC,8,都,-,172,5.25,3.8,1,10
53,e4,5,a,TSV,RC,9,习惯,-,193,3.35,3.21,2,14
53,e4,5,a,TSV,RC,10,凉茶,-,177,1.4,1.4,2,19
53,e4,5,a,TSV,RC,11,因为,-,343,4.78,3.79,2,10
53,e4,5,a,TSV,RC,12,偏好,-,259,1.71,1.66,2,17
53,e4,5,a,TSV,RC,13,苦味。,-,385,0.48,0.48,2,16
53,e4,5,a,TSV,RC,?,Y,1,1167,,,,
53,e4,6,b,SVO,RC,0,期待,-,620,3.24,3.09,2,21
53,e4,6,b,SVO,RC,1,参与,-,426,3.28,3.11,2,11
53,e4,6,b,SVO,RC,2,这个,-,560,4.96,3.79,2,10
53,e4,6,b,SVO,RC,3,合资,-,507,0.85,0.78,2,16
53,e4,6,b,SVO,RC,4,项目,-,441,3.25,2.88,2,14
53,e4,6,b,SVO,RC,5,的,-,361,6.23,3.8,1,8
53,e4,6,b,SVO,RC,6,人,-,406,5.29,3.8,1,2
53,e4,6,b,SVO,RC,7,同样,-,398,3.47,3.3,2,16
53,e4,6,b,SVO,RC,8,都,-,260,5.25,3.8,1,10
53,e4,6,b,SVO,RC,9,期待,-,271,3.24,3.09,2,21
53,e4,6,b,SVO,RC,10,共赢,-,427,2.17,2.17,2,23
53,e4,6,b,SVO,RC,11,以便,-,299,2.52,2.48,2,13
53,e4,6,b,SVO,RC,12,获得,-,235,3.43,3.22,2,21
53,e4,6,b,SVO,RC,13,盈利。,-,413,1.82,1.69,2,16
53,e4,6,b,SVO,RC,?,Y,1,1464,,,,
53,e4,7,c,TSV,MC,0,这种,-,287,4.16,3.69,2,16
53,e4,7,c,TSV,MC,1,慈善,-,241,3.06,2.66,2,25
53,e4,7,c,TSV,MC,2,组织,-,226,3.53,3.18,2,16
53,e4,7,c,TSV,MC,3,致力,-,231,2.23,2.19,2,12
53,e4,7,c,TSV,MC,4,公益,-,292,1.82,1.72,2,14
53,e4,7,c,TSV,MC,5,的,-,254,6.23,3.8,1,8
53,e4,7,c,TSV,MC,6,人,-,412,5.29,3.8,1,2
53,e4,7,c,TSV,MC,7,大多,-,267,2.31,2.27,2,9
53,e4,7,c,TSV,MC,8,都,-,270,5.25,3.8,1,10
53,e4,7,c,TSV,MC,9,致力,-,251,2.23,2.19,2,12
53,e4,7,c,TSV,MC,10,参加,-,331,3.91,3.5,2,13
53,e4,7,c,TSV,MC,11,以便,-,272,2.52,2.48,2,13
53,e4,7,c,TSV,MC,12,造福,-,342,1.48,1.42,2,23
53,e4,7,c,TSV,MC,13,社会。,-,401,3.26,3.05,2,13
53,e4,7,c,TSV,MC,?,N,1,1806,,,,
53,e4,8,a,TSV,RC,0,这种,-,379,4.16,3.69,2,16
53,e4,8,a,TSV,RC,1,新生,-,1030,2.41,2.31,2,18
53,e4,8,a,TSV,RC,2,事物,-,537,2.9,2.76,2,16
53,e4,8,a,TSV,RC,3,善于,-,378,2.46,2.41,2,15
53,e4,8,a,TSV,RC,4,接纳,-,493,2.08,2.03,2,18
53,e4,8,a,TSV,RC,5,的,-,319,6.23,3.8,1,8
53,e4,8,a,TSV,RC,6,人,-,292,5.29,3.8,1,2
53,e4,8,a,TSV,RC,7,大多,-,314,2.31,2.27,2,9
53,e4,8,a,TSV,RC,8,都,-,347,5.25,3.8,1,10
53,e4,8,a,TSV,RC,9,善于,-,271,2.46,2.41,2,15
53,e4,8,a,TSV,RC,10,交际,-,421,1.99,1.94,2,13
53,e4,8,a,TSV,RC,11,而且,-,344,4.29,3.71,2,11
53,e4,8,a,TSV,RC,12,勇于,-,388,1.79,1.75,2,12
53,e4,8,a,TSV,RC,13,挑战。,-,431,3.3,2.94,2,18
53,e4,8,a,TSV,RC,?,N,1,1563,,,,
53,e4,9,b,SVO,RC,0,提倡,-,349,1.69,1.67,2,22
53,e4,9,b,SVO,RC,1,采纳,-,414,1.94,1.88,2,15
53,e4,9,b,SVO,RC,2,这套,-,436,3.64,3.64,2,17
53,e4,9,b,SVO,RC,3,开明,-,492,1.64,1.57,2,12
53,e4,9,b,SVO,RC,4,方案,-,447,2.8,2.6,2,14
53,e4,9,b,SVO,RC,5,的,-,379,6.23,3.8,1,8
53,e4,9,b,SVO,RC,6,人,-,318,5.29,3.8,1,2
53,e4,9,b,SVO,RC,7,大多,-,490,2.31,2.27,2,9
53,e4,9,b,SVO,RC,8,都,-,464,5.25,3.8,1,10
53,e4,9,b,SVO,RC,9,提倡,-,421,1.69,1.67,2,22
53,e4,9,b,SVO,RC,10,自治,-,379,1.53,1.43,2,14
53,e4,9,b,SVO,RC,11,以便,-,370,2.52,2.48,2,13
53,e4,9,b,SVO,RC,12,提高,-,387,2.83,2.75,2,22
53,e4,9,b,SVO,RC,13,效率。,-,489,2.27,2.18,2,21
53,e4,9,b,SVO,RC,?,Y,1,2830,,,,
53,e4,10,c,TSV,MC,0,这项,-,476,2.44,2.37,2,16
53,e4,10,c,TSV,MC,1,枯燥,-,397,2.03,1.94,2,26
53,e4,10,c,TSV,MC,2,工作,-,315,4.48,3.72,2,10
53,e4,10,c,TSV,MC,3,乐于,-,429,2.15,2.1,2,8
53,e4,10,c,TSV,MC,4,科研,-,320,1.71,1.61,2,18
53,e4,10,c,TSV,MC,5,的,-,383,6.23,3.8,1,8
53,e4,10,c,TSV,MC,6,人,-,429,5.29,3.8,1,2
53,e4,10,c,TSV,MC,7,常常,-,355,2.87,2.79,2,22
53,e4,10,c,TSV,MC,8,也,-,413,5.12,3.79,1,3
53,e4,10,c,TSV,MC,9,乐于,-,366,2.15,2.1,2,8
53,e4,10,c,TSV,MC,10,从事,-,478,2.6,2.52,2,12
53,e4,10,c,TSV,MC,11,并且,-,379,3.64,3.33,2,11
53,e4,10,c,TSV,MC,12,安于,-,501,0.9,0.9,2,9
53,e4,10,c,TSV,MC,13,贫困。,-,459,2.16,1.96,2,15
53,e4,10,c,TSV,MC,?,N,1,2015,,,,
53,e4,11,a,TSV,RC,0,这种,-,358,4.16,3.69,2,16
53,e4,11,a,TSV,RC,1,智能,-,361,2.1,1.88,2,22
53,e4,11,a,TSV,RC,2,技术,-,329,3.33,3.12,2,12
53,e4,11,a,TSV,RC,3,倡导,-,296,1.43,1.4,2,16
53,e4,11,a,TSV,RC,4,开发,-,417,2.5,2.37,2,9
53,e4,11,a,TSV,RC,5,的,-,351,6.23,3.8,1,8
53,e4,11,a,TSV,RC,6,人,-,353,5.29,3.8,1,2
53,e4,11,a,TSV,RC,7,通常,-,451,3.36,3.22,2,21
53,e4,11,a,TSV,RC,8,都,-,393,5.25,3.8,1,10
53,e4,11,a,TSV,RC,9,倡导,-,437,1.43,1.4,2,16
53,e4,11,a,TSV,RC,10,创新,-,357,2.19,2.08,2,19
53,e4,11,a,TSV,RC,11,以便,-,611,2.52,2.48,2,13
53,e4,11,a,TSV,RC,12,着眼,-,389,1.82,1.79,2,22
53,e4,11,a,TSV,RC,13,未来。,-,604,3.54,3.23,2,12
53,e4,11,a,TSV,RC,?,N,1,1506,,,,
53,e4,12,b,SVO,RC,0,推崇,-,315,1.46,1.43,2,22
53,e4,12,b,SVO,RC,1,组建,-,403,2.21,2.15,2,16
53,e4,12,b,SVO,RC,2,这支,-,651,3.64,3.64,2,11
53,e4,12,b,SVO,RC,3,多元,-,469,0.6,0.3,2,10
53,e4,12,b,SVO,RC,4,团队,-,296,3.14,2.83,2,10
53,e4,12,b,SVO,RC,5,的,-,326,6.23,3.8,1,8
53,e4,12,b,SVO,RC,6,人,-,387,5.29,3.8,1,2
53,e4,12,b,SVO,RC,7,通常,-,427,3.36,3.22,2,21
53,e4,12,b,SVO,RC,8,都,-,365,5.25,3.8,1,10
53,e4,12,b,SVO,RC,9,推崇,-,299,1.46,1.43,2,22
53,e4,12,b,SVO,RC,10,合作,-,323,3.52,3.26,2,13
53,e4,12,b,SVO,RC,11,以便,-,367,2.52,2.48,2,13
53,e4,12,b,SVO,RC,12,取长,-,364,0.6,0.6,2,12
53,e4,12,b,SVO,RC,13,补短。,-,479,0.6,0.6,2,19
53,e4,12,b,SVO,RC,?,N,1,1241,,,,
53,e4,13,c,TSV,MC,0,这次,-,413,3.55,3.36,2,13
53,e4,13,c,TSV,MC,1,公开,-,402,2.99,2.83,2,8
53,e4,13,c,TSV,MC,2,投票,-,284,3.57,2.82,2,18
53,e4,13,c,TSV,MC,3,支持,-,280,3.58,3.31,2,13
53,e4,13,c,TSV,MC,4,民主,-,286,2.58,2.32,2,10
53,e4,13,c,TSV,MC,5,的,-,228,6.23,3.8,1,8
53,e4,13,c,TSV,MC,6,人,-,292,5.29,3.8,1,2
53,e4,13,c,TSV,MC,7,大多,-,272,2.31,2.27,2,9
53,e4,13,c,TSV,MC,8,都,-,288,5.25,3.8,1,10
53,e4,13,c,TSV,MC,9,支持,-,217,3.58,3.31,2,13
53,e4,13,c,TSV,MC,10,举行,-,247,3.03,2.89,2,15
53,e4,13,c,TSV,MC,11,而且,-,299,4.29,3.71,2,11
53,e4,13,c,TSV,MC,12,追求,-,335,2.88,2.78,2,16
53,e4,13,c,TSV,MC,13,公正。,-,472,2.78,2.63,2,9
53,e4,13,c,TSV,MC,?,N,1,1237,,,,
53,e4,14,a,TSV,RC,0,这种,-,422,4.16,3.69,2,16
53,e4,14,a,TSV,RC,1,健康,-,497,3.34,3.13,2,21
53,e4,14,a,TSV,RC,2,食品,-,599,2.83,2.67,2,18
53,e4,14,a,TSV,RC,3,注意,-,430,3.85,3.55,2,21
53,e4,14,a,TSV,RC,4,购买,-,509,2.57,2.48,2,14
53,e4,14,a,TSV,RC,5,的,-,471,6.23,3.8,1,8
53,e4,14,a,TSV,RC,6,人,-,504,5.29,3.8,1,2
53,e4,14,a,TSV,RC,7,大多,-,670,2.31,2.27,2,9
53,e4,14,a,TSV,RC,8,都,-,477,5.25,3.8,1,10
53,e4,14,a,TSV,RC,9,注意,-,478,3.85,3.55,2,21
53,e4,14,a,TSV,RC,10,养生,-,592,0.7,0.7,2,14
53,e4,14,a,TSV,RC,11,而且,-,635,4.29,3.71,2,11
53,e4,14,a,TSV,RC,12,重视,-,439,2.46,2.4,2,17
53,e4,14,a,TSV,RC,13,品质。,-,516,2.31,2.21,2,17
53,e4,14,a,TSV,RC,?,N,1,1914,,,,
53,e4,15,b,SVO,RC,0,不喜,-,282,4.01,4.01,2,16
53,e4,15,b,SVO,RC,1,参加,-,300,3.91,3.5,2,13
53,e4,15,b,SVO,RC,2,这类,-,201,3.63,3.63,2,16
53,e4,15,b,SVO,RC,3,集体,-,254,2.46,2.34,2,19
53,e4,15,b,SVO,RC,4,活动,-,221,3.45,3.22,2,15
53,e4,15,b,SVO,RC,5,的,-,213,6.23,3.8,1,8
53,e4,15,b,SVO,RC,6,人,-,207,5.29,3.8,1,2
53,e4,15,b,SVO,RC,7,大多,-,200,2.31,2.27,2,9
53,e4,15,b,SVO,RC,8,都,-,189,5.25,3.8,1,10
53,e4,15,b,SVO,RC,9,不喜,-,200,4.01,4.01,2,16
53,e4,15,b,SVO,RC,10,社交,-,196,2.72,2.57,2,13
53,e4,15,b,SVO,RC,11,因为,-,390,4.78,3.79,2,10
53,e4,15,b,SVO,RC,12,享受,-,347,3.49,3.29,2,16
53,e4,15,b,SVO,RC,13,独处。,-,404,2.48,2.4,2,14
53,e4,15,b,SVO,RC,?,Y,1,1865,,,,
53,e4,16,c,TSV,MC,0,这个,-,440,4.96,3.79,2,10
53,e4,16,c,TSV,MC,1,棘手,-,606,2.5,2.47,2,16
53,e4,16,c,TSV,MC,2,问题,-,503,4.52,3.77,2,21
53,e4,16,c,TSV,MC,3,避免,-,560,2.95,2.88,2,23
53,e4,16,c,TSV,MC,4,失言,-,520,1.08,1.08,2,12
53,e4,16,c,TSV,MC,5,的,-,550,6.23,3.8,1,8
53,e4,16,c,TSV,MC,6,人,-,704,5.29,3.8,1,2
53,e4,16,c,TSV,MC,7,通常,-,650,3.36,3.22,2,21
53,e4,16,c,TSV,MC,8,都,-,505,5.25,3.8,1,10
53,e4,16,c,TSV,MC,9,避免,-,545,2.95,2.88,2,23
53,e4,16,c,TSV,MC,10,回答,-,612,3.61,3.36,2,18
53,e4,16,c,TSV,MC,11,而且,-,403,4.29,3.71,2,11
53,e4,16,c,TSV,MC,12,行事,-,454,2.8,2.73,2,14
53,e4,16,c,TSV,MC,13,谨慎。,-,463,2.64,2.57,2,26
53,e4,16,c,TSV,MC,?,Y,1,2465,,,,
53,e4,17,a,TSV,RC,0,这种,-,333,4.16,3.69,2,16
53,e4,17,a,TSV,RC,1,新兴,-,233,1.3,1.3,2,19
53,e4,17,a,TSV,RC,2,行业,-,209,2.68,2.53,2,11
53,e4,17,a,TSV,RC,3,鼓励,-,226,2.8,2.73,2,20
53,e4,17,a,TSV,RC,4,扶持,-,202,1.71,1.64,2,16
53,e4,17,a,TSV,RC,5,的,-,232,6.23,3.8,1,8
53,e4,17,a,TSV,RC,6,人,-,240,5.29,3.8,1,2
53,e4,17,a,TSV,RC,7,大多,-,226,2.31,2.27,2,9
53,e4,17,a,TSV,RC,8,都,-,284,5.25,3.8,1,10
53,e4,17,a,TSV,RC,9,鼓励,-,215,2.8,2.73,2,20
53,e4,17,a,TSV,RC,10,创业,-,366,1.6,1.59,2,11
53,e4,17,a,TSV,RC,11,而且,-,256,4.29,3.71,2,11
53,e4,17,a,TSV,RC,12,看好,-,363,2.42,2.37,2,15
53,e4,17,a,TSV,RC,13,前景。,-,450,2.06,2.01,2,21
53,e4,17,a,TSV,RC,?,N,1,1652,,,,
53,e4,18,b,SVO,RC,0,愿意,-,541,3.96,3.59,2,27
53,e4,18,b,SVO,RC,1,选择,-,382,3.9,3.53,2,17
53,e4,18,b,SVO,RC,2,这种,-,480,4.16,3.69,2,16
53,e4,18,b,SVO,RC,3,锻炼,-,532,2.66,2.53,2,23
53,e4,18,b,SVO,RC,4,方式,-,408,3.67,3.43,2,10
53,e4,18,b,SVO,RC,5,的,-,327,6.23,3.8,1,8
53,e4,18,b,SVO,RC,6,人,-,422,5.29,3.8,1,2
53,e4,18,b,SVO,RC,7,通常,-,415,3.36,3.22,2,21
53,e4,18,b,SVO,RC,8,都,-,401,5.25,3.8,1,10
53,e4,18,b,SVO,RC,9,愿意,-,435,3.96,3.59,2,27
53,e4,18,b,SVO,RC,10,健身,-,358,2.67,2.44,2,17
53,e4,18,b,SVO,RC,11,以便,-,511,2.52,2.48,2,13
53,e4,18,b,SVO,RC,12,延缓,-,409,1.71,1.63,2,18
53,e4,18,b,SVO,RC,13,衰老。,-,495,2.03,1.9,2,16
53,e4,18,b,SVO,RC,?,Y,1,3084,,,,
53,e4,19,c,TSV,MC,0,这类,-,637,3.63,3.63,2,16
53,e4,19,c,TSV,MC,1,安全,-,578,3.98,3.52,2,12
53,e4,19,c,TSV,MC,2,问题,-,675,4.52,3.77,2,21
53,e4,19,c,TSV,MC,3,关注,-,643,3.14,3,2,14
53,e4,19,c,TSV,MC,4,民生,-,696,1.2,0.3,2,10
53,e4,19,c,TSV,MC,5,的,-,497,6.23,3.8,1,8
53,e4,19,c,TSV,MC,6,人,-,399,5.29,3.8,1,2
53,e4,19,c,TSV,MC,7,通常,-,687,3.36,3.22,2,21
53,e4,19,c,TSV,MC,8,都,-,504,5.25,3.8,1,10
53,e4,19,c,TSV,MC,9,关注,-,470,3.14,3,2,14
53,e4,19,c,TSV,MC,10,解决,-,529,3.77,3.47,2,19
53,e4,19,c,TSV,MC,11,因为,-,424,4.78,3.79,2,10
53,e4,19,c,TSV,MC,12,心系,-,645,2.17,2.17,2,11
53,e4,19,c,TSV,MC,13,百姓。,-,535,2.13,2,2,14
53,e4,19,c,TSV,MC,?,N,1,2681,,,,
53,e4,20,a,TSV,RC,0,这种,-,508,4.16,3.69,2,16
53,e4,20,a,TSV,RC,1,思维,-,666,2.56,2.44,2,20
53,e4,20,a,TSV,RC,2,能力,-,585,3.62,3.28,2,12
53,e4,20,a,TSV,RC,3,注重,-,578,2.13,2.1,2,17
53,e4,20,a,TSV,RC,4,培养,-,607,2.54,2.47,2,20
53,e4,20,a,TSV,RC,5,的,-,577,6.23,3.8,1,8
53,e4,20,a,TSV,RC,6,人,-,699,5.29,3.8,1,2
53,e4,20,a,TSV,RC,7,通常,-,616,3.36,3.22,2,21
53,e4,20,a,TSV,RC,8,都,-,380,5.25,3.8,1,10
53,e4,20,a,TSV,RC,9,注重,-,438,2.13,2.1,2,17
53,e4,20,a,TSV,RC,10,实践,-,388,2.18,2.12,2,20
53,e4,20,a,TSV,RC,11,而且,-,372,4.29,3.71,2,11
53,e4,20,a,TSV,RC,12,看重,-,417,2.15,2.11,2,18
53,e4,20,a,TSV,RC,13,经验。,-,651,3.17,3.03,2,18
53,e4,20,a,TSV,RC,?,Y,1,1819,,,,
53,e4,21,b,SVO,RC,0,热衷,-,329,2.22,2.18,2,20
53,e4,21,b,SVO,RC,1,追逐,-,471,2.38,2.29,2,19
